"","Timestamp","Value"
"734",2020-01-02 12:02:00,10900
"735",2020-01-03 13:11:00,14800
"736",2020-01-04 13:16:00,6830
"737",2020-01-05 13:17:00,5370
"738",2020-01-06 14:51:00,9330
"739",2020-01-07 07:42:00,9590
"740",2020-01-08 11:08:00,41100
"741",2020-01-09 10:10:00,9320
"742",2020-01-10 12:06:00,7590
"743",2020-01-11 11:35:00,9060
"744",2020-01-12 11:04:00,4790
"745",2020-01-13 13:04:00,4640
"746",2020-01-14 14:17:00,6500
"747",2020-01-15 09:13:00,6820
"748",2020-01-16 07:22:00,6770
"749",2020-01-17 07:20:00,6910
"750",2020-01-18 06:18:00,8820
"751",2020-01-19 13:37:00,10800
"752",2020-01-20 07:45:00,12600
"753",2020-01-21 12:38:00,11100
"754",2020-01-22 14:08:00,8780
"755",2020-01-23 14:32:00,9590
"756",2020-01-24 06:38:00,13200
"757",2020-01-25 09:21:00,5650
"758",2020-01-26 10:38:00,4570
"759",2020-01-27 09:24:00,5940
"760",2020-01-28 12:13:00,7540
"761",2020-01-29 13:33:00,8550
"762",2020-01-30 15:00:00,8550
"763",2020-01-31 08:24:00,10100
"764",2020-02-01 10:21:00,6240
"765",2020-02-02 11:19:00,6630
"766",2020-02-03 11:21:00,6200
"767",2020-02-04 15:09:00,9330
"768",2020-02-05 13:27:00,13300
"769",2020-02-06 12:07:00,11400
"770",2020-02-07 08:05:00,14800
"771",2020-02-08 11:15:00,12500
"772",2020-02-09 09:44:00,10100
"773",2020-02-10 13:54:00,17200
"774",2020-02-11 15:04:00,15400
"775",2020-02-12 11:31:00,12700
"776",2020-02-13 14:06:00,27200
"777",2020-02-14 13:29:00,18500
